city,country,country_norm,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z
"Dallas, TX",United States,united states,32.7762719,-96.7968559,50.64,49.36,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,14,7060616.0,506147.40625,64,9911660.0,508534.5,86,11827885.0,509141.15625,3.408372163772583,5843632.0,0.0,51.099998474121094,48.900001525878906,1,42.883331298828125,57.116668701171875,51.35399627685547,48.645999908447266,52.694000244140625,47.305999755859375,51.0999870300293,48.90001678466797,1,1,1,51.35399627685547,48.64600372314453,1,15.770042999418518,13.134585198251813,16.109222500737726,13.139290305209933,16.285970521761286,13.14048254190322,15.58086325042833,2.70805020110221,4.174387269895637,4.465908118654584,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.4835054974546806,0.0,0.5978552266069636,0.3791829146787392,-0.08514642395513752,-0.08512181591882874,-0.21886298919249697
"Tucson, AZ",United States,united states,32.2228765,-110.974847,50.29,49.71,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,10,1148097.0,7756.20849609375,17,1306219.0,7906.29931640625,23,1433625.0,7921.9453125,11.846535682678224,879871.0,0.0,51.5,48.5,1,52.44333267211914,47.55666732788086,52.30999755859375,47.689998626708984,55.4370002746582,44.56300354003906,51.5000114440918,48.4999885559082,1,1,3,52.30999755859375,47.69000244140625,3,13.95361721807185,8.956377818574122,14.082648027924346,8.975541575965089,14.17571745719906,8.977518298568581,13.687531721329396,2.3978952727983707,2.8903717578961645,3.1780538303479458,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.5530741783147737,0.0,-0.6428529947836502,-0.7207252449721362,-0.18917148335668427,-0.18926632646692934,-0.2045516052105865
Playa del Carmen,Mexico,mexico,20.6461095,-87.0809021,49.45,50.55,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,2,382178.0,70590.859375,3,401383.0,70610.2734375,7,1351081.0,70853.1015625,62.1341552734375,888797.0,61.53537368774414,56.900001525878906,43.099998474121094,1,38.33333206176758,61.66666793823242,51.8599967956543,48.13999938964844,52.422996520996094,47.577003479003906,52.461570739746094,47.53842544555664,0,1,1,49.5880012512207,50.4119987487793,1,12.85364436422383,11.164670110529935,12.902673854061634,11.164945091151619,14.116416310881325,11.168378134233622,13.697625267080003,1.0986122886681098,1.3862943611198906,2.0794415416798357,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.145261911113758,4.135732375640554,-0.5171145138652035,-0.5260884722953524,-0.4512283373171264,-0.45126681013200287,0.5763742064519137
"Nanaimo, BC",Canada,canada,49.163877,-123.938122,49.23,50.77,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,2,117273.0,6158408.0,8,230057.0,6158484.0,42,5297017.0,6159568.5,61.63589859008789,2426160.0,0.0,50.900001525878906,49.099998474121094,1,51.16666793823242,48.83333206176758,43.279998779296875,56.720001220703125,48.970001220703125,51.029998779296875,50.89952087402344,49.10048294067383,1,5,7,43.279998779296875,56.720001220703125,5,11.672268356193772,15.633329022929102,12.34608673002788,15.633341363702677,15.482654578670786,15.6335174467039,14.701820730669935,1.0986122886681098,2.1972245773362196,3.7612001156935624,0.6931471805599453,1.791759469228055,2.0794415416798357,1.791759469228055,4.137338573646313,0.0,-0.8231580007415373,-0.08064575594388478,-0.24759820256991458,-0.24759703465528257,-0.32508121627376085
Mysore,India,india,12.3051828,76.6553609,48.85,51.15,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,10,1120893.0,4469118.5,29,1580541.0,4469469.5,90,3041900.0,4469737.0,0.4528906345367431,920550.0,125.94596099853516,54.599998474121094,45.400001525878906,1,40.076663970947266,59.923336029052734,40.08599853515625,59.91400146484375,40.27299880981445,59.72699737548828,41.78120040893555,58.21879959106445,0,0,3,40.08599853515625,59.91400146484375,3,13.929637139153394,15.312701967320898,14.273278384153759,15.312780503197402,14.927993206893097,15.312840351896552,13.732727682791861,2.3978952727983707,3.4011973816621555,4.51085950651685,0.0,0.0,1.3862943611198906,1.3862943611198906,0.37355511302629923,4.843761491957556,-0.8709767536210572,-0.9296277235400385,-0.2926247499308357,-0.29262545169778403,-0.5318393505943779
"Sacramento, CA",United States,united states,38.5810606,-121.493895,48.6,51.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,20,3018654.0,282755.75,32,3658544.0,283358.78125,78,6676926.0,283909.5625,2.6611132621765137,1962998.0,0.0,49.400001525878906,50.599998474121094,1,61.11333084106445,38.88666534423828,60.90800094604492,39.09199905395508,55.605003356933594,44.394996643066406,49.40050506591797,50.599491119384766,1,1,7,60.90800094604492,39.09199905395508,7,14.920321925908533,12.552342266372465,15.112576085353577,12.554472681030196,15.714168409726472,12.556414546770736,14.489983963834117,3.044522437723423,3.4965075614664802,4.3694478524670215,0.6931471805599453,0.6931471805599453,2.0794415416798357,2.0794415416798357,1.2977672711565438,0.0,-0.30370140837655313,-0.16588540515616138,-0.1319354731672475,-0.13192096802472703,-0.22013036319522652
"Cincinnati, OH",United States,united states,39.1014537,-84.5124602,48.37,51.63,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,32,2161759.0,90337.078125,44,2520808.0,90639.015625,70,3737343.0,90832.859375,4.465743064880371,1704916.0,0.0,48.099998474121094,51.900001525878906,1,53.820003509521484,46.179996490478516,55.60400390625,44.39599609375,54.30900192260742,45.69099807739258,48.10023880004883,51.89975357055664,1,1,7,55.60400390625,44.39599609375,7,14.586433262693786,11.411314335183324,14.740090439713972,11.414651068087133,15.133885756679543,11.41678739568496,14.34902698716292,3.4965075614664802,3.8066624897703196,4.2626798770413155,0.6931471805599453,0.6931471805599453,2.0794415416798357,2.0794415416798357,1.6985000803418493,0.0,-0.46773697714892304,-0.4769485619052709,-0.17198053063627988,-0.17203890106959874,-0.21706965573277576
"San Antonio, TX",United States,united states,29.4246002,-98.4951405,48.24,51.76,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,5,2145814.0,79399.28125,14,2417991.0,79626.046875,24,2692542.0,79682.203125,5.111272811889648,2069843.0,0.0,49.400001525878906,50.599998474121094,1,42.31666564941406,57.68333435058594,51.013999938964844,48.986000061035156,46.07999801635742,53.92000198364258,49.39991760253906,50.60007858276367,1,1,3,51.013999938964844,48.986000061035156,3,14.579029991560201,11.28225718942039,14.698448001631965,11.285109098980481,14.805996658172994,11.285814091312435,14.54298380008283,1.791759469228055,2.70805020110221,3.2188758248682006,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.8101350676735855,0.0,-0.4825608423289549,-0.5875081539408169,-0.1742689049764425,-0.17435581074126566,-0.21597481749451497
"New York, NY",United States,united states,40.7127281,-74.0060152,48.13,51.87,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,71,30175658.0,468769.875,261,36312428.0,473915.53125,461,43656328.0,475379.28125,7.138696670532227,18832416.0,0.0,49.099998474121094,50.900001525878906,1,44.96000289916992,55.03999710083008,52.685997009277344,47.314002990722656,55.34299850463867,44.65699768066406,49.098716735839844,50.90127944946289,3,3,5,52.685997009277344,47.314002990722656,5,17.222546163980315,13.05786938860851,17.407670637324923,13.06878649076149,17.591858824011855,13.071870354819126,16.751090251397617,4.276666119016055,5.568344503761097,6.135564891081739,1.3862943611198906,1.3862943611198906,1.791759469228055,1.791759469228055,2.0966300530095743,0.0,4.404243523107541,3.7472306799533035,-0.09233986666515995,-0.09213693798584704,-0.2125362444839171
"Richmond, VA",United States,united states,37.5385087,-77.43428,47.77,52.23,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,19,1419581.0,78062.5,22,1494100.0,78131.40625,28,1968263.0,78197.5625,3.778891324996948,1081248.0,154.78924560546875,60.099998474121094,39.900001525878906,1,65.09333038330078,34.90666580200195,61.07600021362305,38.92399978637695,54.891998291015625,45.108001708984375,61.242897033691406,38.757102966308594,0,0,6,61.07600021362305,38.92399978637695,6,14.165873020046027,11.265277877034082,14.217035246138195,11.266160182545466,14.492662493938983,11.267006544011505,13.893627412372307,2.995732273553991,3.1354942159291497,3.367295829986474,0.0,0.0,1.9459101490553132,1.9459101490553132,1.5642085792238278,5.048504104131643,-0.6157648419111722,-0.6641504913427846,-0.1745794749355205,-0.1746642928741457,-0.21823457733758841
"Tampa, FL",United States,united states,27.9449854,-82.4583107,47.55,52.45,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,26,3776893.0,94281.09375,62,5018436.0,95609.4140625,93,6473440.0,95959.0078125,5.665655136108398,2906035.0,0.0,46.29999923706055,53.70000076293945,1,49.73666763305664,50.26333236694336,52.625999450683594,47.374000549316406,52.62800216674805,47.37200164794922,46.30016326904297,53.69984436035156,1,1,3,52.625999450683594,47.374000549316406,3,15.14441253669924,11.454046564588799,15.428629088605337,11.468037026814805,15.683218364358824,11.471686798367758,14.882300511198055,3.295836866004329,4.143134726391533,4.543294782270004,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.8969682437900433,0.0,-0.10763601386587968,-0.18741805026747455,-0.1709477362551318,-0.17097377784931794,-0.2150345680792361
Podgorica,Montenegro,montenegro,42.4415238,19.2621081,47.2,52.8,41.18,41.18,58.82,18.1,67.1,15.0,622182.0,45.0,3,179997.0,48686572.0,13,366118.0,48686680.0,38,820048.0,48686748.0,281.1749572753906,1197714.0,132.09011840820312,42.29999923706055,57.70000076293945,0,45.0333366394043,54.9666633605957,43.62000274658203,56.37999725341797,42.66999816894531,57.32999801635742,43.83927917480469,56.16072082519531,0,0,4,43.62000274658203,56.37999725341797,0,12.100701018699507,17.700913841619375,12.81071369615007,17.700916059887646,13.617119373552672,17.700917456572554,13.995926132861515,1.3862943611198906,2.6390573296152584,3.6635616461296463,0.0,0.0,1.6094379124341003,0.0,5.642527294429933,4.8910264807832675,0.0,0.0,0.0,0.0,0.0
"St. John's, Newfoundland and Labrador",Canada,canada,47.5646794,-52.7066964,46.99,53.01,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,4,258167.0,1896.3739013671875,4,258167.0,1896.3739013671875,4,258167.0,1896.3739013671875,1397.23974609375,733156.0,898.246337890625,41.0,59.0,1,34.79999923706055,65.20000457763672,36.61000061035156,63.3900032043457,37.803001403808594,62.19700241088867,37.842323303222656,62.15767288208008,0,0,0,32.900001525878906,67.0999984741211,0,12.46136581477995,7.548226051919087,12.46136581477995,7.548226051919087,12.46136581477995,7.548226051919087,13.50511514620115,1.6094379124341003,1.6094379124341003,1.6094379124341003,0.0,0.0,0.0,0.0,7.242969400289326,6.8015570101633545,-0.8151420816792979,-0.9755355412968342,-0.2607048587608881,-0.26070600058673893,4.6840562275963205
Accra,Ghana,ghana,5.5571096,-0.2012376,46.88,53.12,46.98,48.97,51.03,38.5,58.1,3.0,30280811.0,127.0,6,1151839.0,266048.15625,10,1247548.0,266138.34375,25,1924092.0,266300.125,169.17999267578125,1500000.0,409.93829345703125,67.5,32.5,0,63.18333053588867,36.81666946411133,54.54999542236328,45.45000076293945,47.18100357055664,52.819000244140625,62.2838020324707,37.716190338134766,0,0,0,54.54999542236328,45.45000076293945,0,13.95687122170313,12.491436368623132,14.036691384393542,12.491775299287223,14.46996524583794,12.492382996351868,14.220976332738882,1.9459101490553132,2.3978952727983707,3.258096538021482,0.0,0.0,0.0,0.0,5.1368566573833405,6.018443065650327,0.0,0.0,0.0,0.0,0.0
"Nashville, TN",United States,united states,36.1622767,-86.7742984,46.84,53.16,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,6,1359312.0,639194.8125,16,1927025.0,639632.1875,28,2434909.0,639729.0625,1.3573555946350098,1178679.0,249.3707733154297,57.29999923706055,42.70000076293945,1,62.7066650390625,37.293331146240234,65.13799285888672,34.86199951171875,60.22199630737305,39.77799987792969,64.33385467529297,35.66614532470703,0,0,2,65.28400421142578,34.715999603271484,2,14.122489983023653,13.367966122255046,14.471488439780831,13.368650146494492,14.705420352830126,13.368801589019021,13.979905726224773,1.9459101490553132,2.833213344056216,3.367295829986474,0.0,0.0,1.0986122886681098,1.0986122886681098,0.8575404800481287,5.522942912427332,-0.5533469359903098,-0.6147705698218257,-0.05790575970376023,-0.05798795256496907,-0.2223415761632784
"Omaha, NE",United States,united states,41.2587459,-95.9383758,46.76,53.24,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,6,1004362.0,10703.056640625,7,1013479.0,10713.6728515625,9,1333855.0,10770.7822265625,9.583203315734863,826161.0,266.3895263671875,58.099998474121094,41.900001525878906,1,56.93666458129883,43.06333541870117,59.302001953125,40.697998046875,56.922996520996094,43.077003479003906,58.60872268676758,41.39127731323242,0,0,0,59.302001953125,40.697998046875,0,13.819864067673853,9.27837807389222,13.828900511083035,9.27936937562286,14.103584553604128,9.284685237106494,13.624546159180934,1.9459101490553132,2.0794415416798357,2.302585092994046,0.0,0.0,0.0,0.0,2.3592681514677136,5.588706495490821,-0.6850594226389906,-0.7312827870278832,-0.18858814187021147,-0.1886743884095443,-0.208390286282533
"Buffalo, NY",United States,united states,42.8864163,-78.8781493,46.45,53.55,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,19,1586892.0,112608.6328125,35,2224421.0,113178.265625,58,3688533.0,113379.0078125,2.9460012912750244,949547.0,42.38917541503906,45.79999923706055,54.20000076293945,0,33.89999771118164,66.0999984741211,39.84000015258789,60.159996032714844,42.40999984741211,57.590003967285156,40.8695182800293,59.130496978759766,1,6,14,55.94199752807617,44.05799865722656,0,14.277288574425192,11.631682539985107,14.615007664554136,11.636728262117416,15.12073964710324,11.638500356783743,13.763741360879312,2.995732273553991,3.58351893845611,4.07753744390572,0.6931471805599453,1.9459101490553132,2.70805020110221,0.0,1.3727027348368182,3.7702099955973933,-0.5104692191819925,-0.48211357771905267,-0.16729712123801832,-0.16735420913734744,-0.21964718436524253
"Honolulu, HI",United States,united states,21.304547,-157.855676,46.24,53.76,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,20,864820.0,42160.33203125,26,946413.0,42239.81640625,26,946413.0,42239.81640625,3851.068603515625,3364862.0,0.0,47.29999923706055,52.70000076293945,1,56.16666793823242,43.83333206176758,60.487998962402344,39.512001037597656,54.624000549316406,45.375999450683594,47.30001449584961,52.69998550415039,1,1,1,60.487998962402344,39.512001037597656,1,13.670277828083536,10.64925877738526,13.760435384436308,10.651142245992842,13.760435384436308,10.651142245992842,15.028897807007791,3.044522437723423,3.295836866004329,3.295836866004329,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.256365582602523,0.0,-0.6947288094345985,-0.7722814360121739,-0.18203735437661847,-0.1821356782193763,6.306886704971336
"San Jose, CA",United States,united states,37.3361663,-121.890591,45.9,54.1,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,15,2773557.0,66873.1640625,46,4383030.0,67928.9765625,118,12430203.0,69580.078125,5.413374423980713,1771563.0,0.0,47.70000076293945,52.29999923706055,1,60.54667282104492,39.453330993652344,60.5680046081543,39.43199920654297,52.47600173950195,47.52399826049805,47.70100402832031,52.29899978637695,1,5,7,60.5680046081543,39.43199920654297,7,14.835641530463565,11.110567984120182,15.293251052157135,11.126232697160999,16.3356398752589,11.15024794334013,14.387373330210579,2.772588722239781,3.8501476017100584,4.77912349311153,0.6931471805599453,1.791759469228055,2.0794415416798357,2.0794415416798357,1.8583855636145252,0.0,-0.199247059496304,0.4429194849496961,-0.17669942813199066,-0.1764548541152275,-0.21546244390013003
"Charlotte, NC",United States,united states,35.2272086,-80.8430827,45.77,54.23,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,11,1664175.0,249381.953125,28,2743448.0,250549.0,41,3168304.0,250635.25,2.402118682861328,1436613.0,0.0,46.70000076293945,53.29999923706055,1,39.86666488647461,60.133331298828125,49.17399978637695,50.82599639892578,50.96399688720703,49.03600311279297,46.69999313354492,53.300010681152344,1,1,3,49.17400360107422,50.82599639892578,3,14.32484066400089,12.426744958348294,14.824726445915271,12.43141378038787,14.968707302534813,12.431757963816093,14.177799513807152,2.4849066497880004,3.367295829986474,3.7376696182833684,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.224398379567785,0.0,-0.4356373696551983,-0.5371635882043605,-0.13875298652111487,-0.13883478320482626,-0.2205696259406697
Vitoria,Brazil,brazil,-20.3200917,-40.3376682,45.72,54.28,67.49,68.88,31.12,21.7,69.7,9.0,211270518.0,25.0,5,1520597.0,40229.5859375,10,1718211.0,40358.515625,30,2440280.0,40483.3515625,189.67385864257807,511168.0,379.2193908691406,63.70000076293945,36.29999923706055,1,70.5999984741211,29.399999618530273,71.04000091552734,28.959997177124023,69.39000701904297,30.609996795654297,70.67684173583984,29.323163986206055,0,0,0,71.04000091552734,28.959997177124023,0,14.23461423650532,10.602382829528299,14.356794773214784,10.605582473032793,14.707623754572953,10.608670797257352,13.144455538579141,1.791759469228055,2.3978952727983707,3.4339872044851463,0.0,0.0,0.0,0.0,5.2505644221536825,5.940748430513754,-0.5231134374582102,-0.5919725933596374,-0.32683977292663374,-0.32684004611617823,0.3934040166586791
Kuching,Malaysia,malaysia,1.5597561,110.345397,45.45,54.55,57.29,58.84,41.16,24.3,69.4,6.0,32722760.0,99.0,1,325132.0,23418.5234375,1,325132.0,23418.5234375,1,325132.0,23418.5234375,208.18377685546875,680880.0,725.7608642578125,29.200000762939453,70.80000305175781,0,45.60000228881836,54.39999771118164,50.040000915527344,49.959999084472656,49.81999969482422,50.18000030517578,49.07729721069336,50.922698974609375,0,0,0,52.040000915527344,47.959999084472656,0,12.691989608369031,10.061325288417773,12.691989608369031,10.061325288417773,12.691989608369031,10.061325288417773,13.431142826837345,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,5.343213180691705,6.588597488426406,-1.4987710373777032,-1.5316063647390226,-0.46525776420362724,-0.4653538291314103,2.0354654617779144
"Denver, CO",United States,united states,39.7392364,-104.984862,44.87,55.13,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,27,4358477.0,34650.8046875,45,5036463.0,35202.62109375,58,6375495.0,35372.94921875,9.66148853302002,2691349.0,0.0,45.29999923706055,54.70000076293945,1,62.5766716003418,37.42333221435547,48.762001037597656,51.237998962402344,47.25,52.75,45.30004119873047,54.69997024536133,1,1,1,48.87999725341797,51.12000274658203,1,15.287633471812907,10.453105086595093,15.43221480651842,10.468904228276763,15.667972449903765,10.47373093044076,14.805553484425102,3.332204510175204,3.828641396489095,4.07753744390572,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.36663804623323,0.0,-0.10503693183080343,-0.19778247300627508,-0.18349960652183026,-0.18356249208970532,-0.20825751215435157
"Columbus, OH",United States,united states,39.9622601,-83.0007065,43.98,56.02,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,18,1999083.0,182244.171875,24,2144785.0,182334.234375,42,2738148.0,182446.09375,2.96077299118042,1578153.0,0.0,47.20000076293945,52.79999923706055,1,47.88999938964844,52.11000061035156,54.4119987487793,45.5880012512207,54.297996520996094,45.70199966430664,47.20017623901367,52.79981231689453,1,1,5,54.4119987487793,45.5880012512207,5,14.508199633610184,12.113108157750444,14.578550338467439,12.113602218869955,14.822792702634004,12.114215512716076,14.271766367514644,2.9444389791664403,3.2188758248682006,3.7612001156935624,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.3764392060104238,0.0,-0.5219509131380214,-0.5826821815744303,-0.1529272680268586,-0.15300328701987603,-0.21962213110940812
Katowice,Poland,poland,50.2598987,19.0215852,41.26,58.74,30.5,28.5,71.5,14.8,68.4,17.0,38386000.0,123.0,33,2058090.0,3428260.25,56,3103919.0,3429118.5,109,5644378.0,3429660.25,68.85731506347656,804237.0,70.88157653808594,25.799999237060547,74.19999694824219,1,31.066665649414062,68.93333435058594,29.079998016357422,70.91999816894531,29.060001373291016,70.94000244140625,28.561119079589844,71.43887329101562,0,1,4,29.5,70.5,3,14.537289412085634,15.047563766414362,14.948176386757236,15.047814080648257,15.546170740657086,15.047972053331996,13.597650524256355,3.5263605246161616,4.04305126783455,4.700480365792417,0.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,4.246454805537862,4.275019994592002,1.6051413900146145,1.6914041253146601,0.1316161948118378,0.13166813588150195,2.232104009136609
"Brooklyn, NY",United States,united states,40.6526006,-73.9497211,40.78,59.22,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,50,29425890.0,35862268.0,248,35863292.0,35868048.0,451,43482504.0,35869668.0,0.2781639993190765,2736074.0,0.0,45.0,55.0,1,47.40999984741211,52.59000015258789,54.15599822998047,45.84400177001953,56.07799530029297,43.922000885009766,45.001182556152344,54.998817443847656,3,3,5,54.15599822998047,45.84400177001953,5,17.197385491026004,17.395196297982277,17.395224851261514,17.39535745717336,17.587869231253226,17.395402621698953,14.82203496962957,3.9318256327243257,5.517452896464707,6.113682179832232,1.3862943611198906,1.3862943611198906,1.791759469228055,1.791759469228055,0.24542467269820087,0.0,4.339488360911613,3.7288368322004906,7.262173377895241,7.2621719040829,-0.2241719181892433
Uppsala,Sweden,sweden,59.8586126,17.6387436,40.56,59.44,48.0,47.07,52.93,17.5,62.5,20.0,10365705.0,23.0,3,317783.0,4253845.0,11,541937.0,4253996.0,34,2247391.0,4254379.5,63.52693176269531,995574.0,64.11808013916016,46.099998474121094,53.900001525878906,1,34.166664123535156,65.83333587646484,34.7599983215332,65.23999786376953,32.805999755859375,67.19400787353516,40.44558334350586,59.554412841796875,0,1,1,45.474998474121094,54.525001525878906,1,12.669127185687703,15.26333407286466,13.202906882734705,15.263369569523453,14.625280990780652,15.263459715970354,13.81107573867416,1.3862943611198906,2.4849066497880004,3.5553480614894135,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.167082683361812,4.176202239367181,-1.2302883297374514,-0.036607947697953294,-0.42946198916675693,-0.4294609588987492,1.3714780843662584
Coimbatore,India,india,11.0018115,76.9628425,39.53,60.47,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,42,5191803.0,63856940.0,113,10663628.0,63860216.0,312,19096678.0,63861432.0,0.1230889707803726,959823.0,139.23660278320312,40.0,60.0,1,47.81666564941406,52.18333435058594,41.709999084472656,58.290000915527344,43.775001525878906,56.224998474121094,42.97853469848633,57.0214729309082,0,0,3,41.709999084472656,58.290000915527344,3,15.462591786268291,17.97215584244371,16.18234935028801,17.97220714330339,16.76502500355341,17.972226184711012,13.774505213303076,3.7612001156935624,4.736198448394496,5.746203190540153,0.0,0.0,1.3862943611198906,1.3862943611198906,0.11608289860239689,4.943331016012686,-0.2934996382730946,0.04770987007186947,-0.150938791119965,-0.15093725939604458,-0.6189188753263911
"Boston, MA",United States,united states,42.3588336,-71.0578303,39.25,60.75,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,49,6220133.0,195901.15625,114,7963754.0,197316.5,225,12798485.0,198412.5625,4.9871826171875,4355184.0,0.0,39.400001525878906,60.599998474121094,1,45.5433349609375,54.4566650390625,44.48200225830078,55.51799774169922,43.60600280761719,56.39400100708008,39.40008544921875,60.59991455078125,1,1,1,44.48200225830078,55.51799774169922,1,15.643302007891666,12.185370610763329,15.89041118025756,12.192569385492428,16.364837440644067,12.198108830871513,15.286877647274647,3.912023005428146,4.74493212836325,5.420534999272286,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.7896209537642331,0.0,0.3170116314099126,0.48189064565305967,-0.14981411725052948,-0.14968573646142858,-0.2161852782684492
"Riverside, CA",United States,united states,33.9824949,-117.374238,38.97,61.03,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,22,4068584.0,88870.3984375,69,7443811.0,90941.0078125,207,27662440.0,94060.6171875,5.2918701171875,2288508.0,0.0,39.400001525878906,60.599998474121094,1,27.53333282470703,72.46666717529297,37.124000549316406,62.87599563598633,44.46600341796875,55.53399658203125,39.399635314941406,60.60036849975586,1,5,8,37.124000549316406,62.87599563598633,7,15.21880583112133,11.39494564237444,15.82289364118624,11.41797730556611,17.135586130487834,11.45170534849923,14.643411071775114,3.1354942159291497,4.248495242049359,5.337538079701318,0.6931471805599453,1.791759469228055,2.1972245773362196,2.0794415416798357,1.8392583424507876,0.0,0.24204771558566845,2.054776583582593,-0.17191777996582105,-0.17136822993366627,-0.21566851892890584
"Pittsburgh, PA",United States,united states,40.4406968,-80.0025666,38.19,61.81,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,38,2401135.0,349665.875,62,2763430.0,350022.625,84,3460704.0,350127.65625,2.225287437438965,1712828.0,0.0,38.5,61.5,1,55.630001068115234,44.369998931884766,51.6140022277832,48.38600158691406,52.285003662109375,47.71500015258789,38.500328063964844,61.499664306640625,1,1,3,51.6140022277832,48.38600158691406,3,14.691452516664622,12.764736194515676,14.831983581606487,12.765755931187574,15.056982883503656,12.766055955206921,14.353656947454771,3.6635616461296463,4.143134726391533,4.442651256490317,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.1710220741641326,0.0,-0.43275642123200564,-0.5062221699714208,-0.11808345624818455,-0.11816201622772195,-0.22086953715328947
"Austin, TX",United States,united states,30.2711286,-97.7436995,37.25,62.75,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,8,2066318.0,169205.546875,22,2676238.0,169748.0625,38,3512524.0,169858.921875,3.3665075302124023,1915031.0,0.0,40.29999923706055,59.70000076293945,1,45.97999954223633,54.02000045776367,53.211997985839844,46.78799819946289,50.66699981689453,49.33300018310547,40.30034255981445,59.69965744018555,1,1,5,53.211997985839844,46.78799819946289,5,14.54127932138921,12.038875418520357,14.799923008648717,12.042076522578004,15.071845710036532,12.0427293873963,14.465244890640038,2.1972245773362196,3.1354942159291497,3.6635616461296463,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.4739634974121085,0.0,-0.4453275179648158,-0.5007386395581822,-0.15554253675352475,-0.15561867929834589,-0.2189339928942858
