city,country,country_norm_x,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z,country_for_macro,country_for_macro_norm,country_norm_y,gdp,gdp_per_capita,unemployment,homicide_rate,life_expectancy_male,life_expectancy_female,infant_mortality,urban_population_growth,tourists
"Indianapolis, IN",United States,united states,39.7683331,-86.1583502,57.66,42.34,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,10,2082186.0,828561.4375,23,2479352.0,829002.375,39,3211091.0,829132.9375,1.4495960474014282,1740984.0,0.0,58.900001525878906,41.09999847412109,1,51.78999710083008,48.21000289916992,53.74599456787109,46.25400161743164,56.27100372314453,43.72899627685547,58.89984130859375,41.10015869140625,1,1,5,53.746002197265625,46.25400161743164,5,14.548929341606891,13.627447475109356,14.723508197007432,13.62797950527923,14.982121624171636,13.628136986205911,14.36996160297513,2.3978952727983707,3.1780538303479458,3.688879454113936,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,0.8959231323510011,0.0,-0.4737139863487966,-0.5326359190459036,-0.018556707899106,-0.0186331684159466,-0.2221851335279528,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Kansas City, MO",United States,united states,39.100105,-94.5781416,57.41,42.59,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,13,2280362.0,151958.65625,28,2969433.0,152766.9375,36,3354227.0,152833.71875,3.35322642326355,1686807.0,0.0,58.09999847412109,41.900001525878906,1,58.486663818359375,41.51333236694336,64.14399719238281,35.85599899291992,57.42599487304688,42.57400131225586,58.10004425048828,41.89995193481445,1,1,1,64.14400482177734,35.85599899291992,1,14.639845198784288,11.931370345190553,14.903881920227084,11.936675300581326,15.025732197587953,11.937112346854958,14.338348543551382,2.6390573296152584,3.367295829986474,3.610917912644224,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.470917276669632,0.0,-0.4030554894922922,-0.517489438744296,-0.1590710286251732,-0.1591562161838907,-0.2189565180587749,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Jacksonville, FL",United States,united states,30.3262247,-81.6579179,56.82,43.18,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,7,1425344.0,420552.5,18,1643023.0,420762.6875,28,2207222.0,420848.1875,1.759811520576477,1303156.0,0.0,57.09999847412109,42.900001525878906,1,53.33666610717773,46.663333892822266,50.77199935913086,49.22800064086914,53.07799530029297,46.92200469970703,57.09987258911133,42.9001350402832,1,1,3,50.77199935913086,49.22800064086914,3,14.169924447645297,12.94932697979086,14.312049004338158,12.94982664271822,14.60724572227311,12.95002982402125,14.080300340022715,2.079441541679836,2.9444389791664403,3.367295829986474,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.0151623877510103,0.0,-0.5942935436413735,-0.6388641358040532,-0.103384445697873,-0.1034675373410152,-0.2216589985764564,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Louisville, KY",United States,united states,38.2542376,-85.759407,56.06,43.94,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,11,1176454.0,7106.29345703125,16,1245372.0,7162.23974609375,26,1465810.0,7212.23291015625,13.76619815826416,965005.0,0.0,57.29999923706055,42.70000076293945,1,51.25666427612305,48.74333572387695,54.06599807739258,45.93400192260742,54.94099807739258,45.05900192260742,57.29988861083984,42.70011901855469,1,1,6,54.06599807739258,45.93400192260742,6,13.978016237374266,8.868876783240967,14.034945641403883,8.876717636121876,14.197919230880167,8.883672522313178,13.779889597918372,2.4849066497880004,2.833213344056216,3.295836866004329,0.6931471805599453,0.6931471805599453,1.9459101490553128,1.9459101490553128,2.692340660448333,0.0,-0.6516257436929687,-0.7173194667716329,-0.1893260907896941,-0.1894137921848409,-0.2012957988088472,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Gaborone,Botswana,botswana,-24.6581357,25.9088474,55.67,44.33,52.98,53.49,46.51,31.4,64.7,4.0,2302878.0,4.0,8,404964.0,11946357.0,10,468850.0,11946405.0,16,666658.0,11946459.0,174.9286651611328,549575.0,259.2375793457031,82.0,18.0,0,78.00666046142578,21.993331909179688,75.1240005493164,24.875999450683597,72.2070083618164,27.792999267578125,77.7387924194336,22.26120376586914,0,0,0,75.1240005493164,24.875999450683597,0,12.911555922601188,16.29593702001554,13.058040299723816,16.295941037968422,13.410033949789984,16.29594555814612,13.216902350814523,2.19722457733622,2.3978952727983707,2.833213344056216,0.0,0.0,0.0,0.0,5.1700786012927376,5.561594980499115,0.0,0.0,0.0,0.0,0.0,Botswana,botswana,botswana,18615.0,8258.2,18.7,15.2,66.0,71.9,30.2,3.3,1623.0
"Minneapolis, MN",United States,united states,44.9772995,-93.2654692,55.1,44.9,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,40,4603889.0,1224232.875,72,5425201.0,1225061.625,87,5761338.0,1225125.125,1.5454338788986206,2906807.0,0.0,55.29999923706055,44.70000076293945,1,41.22666549682617,58.77333450317383,47.50799560546875,52.49200439453125,55.27299880981445,44.72700119018555,55.29989242553711,44.700103759765625,1,1,1,47.44399642944336,52.55600738525391,1,15.342412156270893,14.017825798148436,15.506565691720631,14.018502523103235,15.566680470933983,14.018554355844705,14.882566129888165,3.713572066704308,4.290459441148391,4.477336814478207,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.9343011183397608,0.0,-0.0489897829900938,-0.2627718320954938,0.0637400683342833,0.0636470228618806,-0.2220225896280299,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Spokane, WA",United States,united states,47.6571934,-117.42351,55.06,44.94,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,5,600479.0,267366.75,9,797029.0,267466.96875,10,806273.0,267468.0,367.1497802734375,3555253.0,290.8193054199219,61.70000076293945,38.29999923706055,0,55.2833366394043,44.7166633605957,56.71000289916992,43.28999710083008,51.00400161743164,48.99599838256836,56.88086318969727,43.1191291809082,0,0,0,45.6719970703125,54.3280029296875,0,13.305484614368847,12.496380330542555,13.58864759821827,12.49675509515778,13.600178914090938,12.496758950752216,15.083937067330998,1.791759469228055,2.302585092994046,2.3978952727983707,0.0,0.0,0.0,0.0,5.908489866974775,5.67613479366692,-0.7162665733846639,-0.787110883177578,-0.135237617826804,-0.1353372346837917,0.3980535886760192,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Las Vegas, NV",United States,united states,36.1674263,-115.1484131,54.89,45.11,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,10,3803155.0,25893.4296875,11,3818043.0,25902.078125,12,3863854.0,25909.91796875,12.800185203552246,2256509.0,0.0,55.20000076293945,44.79999923706055,1,44.52333450317383,55.47666549682617,47.31800079345703,52.6819953918457,42.277000427246094,57.72299957275391,55.19987487792969,44.80011367797852,1,1,1,47.31800079345703,52.6819953918457,1,15.151341806316262,10.161783154576067,15.155248807559728,10.162117087151035,15.167175947730517,10.16241970205824,14.629329929881296,2.3978952727983707,2.4849066497880004,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.6246820126203683,0.0,-0.2807052922444942,-0.4635613192169417,-0.185432157531681,-0.1855287430560026,-0.2029341863910987,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Portland, OR",United States,united states,45.5202471,-122.674194,52.85,47.15,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,35,3252466.0,299630.34375,46,3451014.0,299814.8125,57,3966952.0,299922.3125,2.6584746837615967,2084045.0,0.0,54.59999847412109,45.400001525878906,1,52.91666793823242,47.08333206176758,52.27000045776367,47.72999954223633,47.94400024414063,52.055999755859375,54.59995269775391,45.400047302246094,1,1,3,49.89400100708008,50.10599899291992,3,14.99492434327582,12.61030814381126,15.054178948636906,12.610923606755408,15.193508851682395,12.611282095960698,14.549821754548452,3.58351893845611,3.8501476017100575,4.060443010546419,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.2970463074769767,0.0,-0.3336224986710766,-0.4526516121821278,-0.1285160900283082,-0.1285938010389287,-0.2201348383050982,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Rostov-na-donu,Russia,russia,47.2222596,39.7198736,52.3,47.7,39.99,41.12,58.88,17.6,68.2,14.0,146877088.0,9.0,5,1339229.0,2038923.125,9,1608669.0,2039187.0,21,2458207.0,2039369.0,0.7460848689079285,1135968.0,400.7494812011719,48.59999847412109,51.400001525878906,0,42.53333282470703,57.4666633605957,43.34000396728516,56.65999603271485,40.5,59.5,44.19371795654297,55.806278228759766,0,0,0,40.59999847412109,59.400001525878906,0,14.107605379900132,14.527932836995651,14.290918308606264,14.528062247366076,14.71494318717152,14.528151494595182,13.942996589158495,1.791759469228055,2.302585092994046,3.091042453358316,0.0,0.0,0.0,0.0,0.5573760638580505,5.995828713269363,-0.4728840308899347,-0.4004355130311485,-0.3778862411107112,-0.3778862369726627,-0.7379155161843027,Russian Federation,russian federation,russian federation,1660514.0,11394.1,4.4,8.2,66.8,77.5,5.8,0.2,24551.0
"Miami, FL",United States,united states,25.7741566,-80.1935973,52.28,47.72,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,44,7700358.0,1563480.5,74,9501249.0,1565064.875,89,10398959.0,1565288.0,1.9814077615737915,6113982.0,0.0,52.59999847412109,47.400001525878906,1,51.83666610717773,48.163333892822266,49.87200164794922,50.12799835205078,50.16300201416016,49.83699798583984,52.59995651245117,47.40004348754883,1,1,1,49.87200164794922,50.12799835205078,1,15.8567775091137,14.262425623382782,16.066933926862387,14.263438473722276,16.157216359111267,14.263581029444737,15.626089000925289,3.80666248977032,4.31748811353631,4.499809670330265,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.092395592182726,0.0,0.5386833257306293,0.2279756746311276,0.1343890214489375,0.1343268678288111,-0.2212831645591664,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Phoenix, AZ",United States,united states,33.4484367,-112.074141,52.23,47.77,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,5,4605215.0,22897.43359375,21,6666452.0,24675.70703125,30,7047964.0,24787.271484375,13.832476615905762,4065338.0,0.0,53.59999847412109,46.400001525878906,1,51.79666519165039,48.20333480834961,53.09599685668945,46.90399932861328,49.27999877929688,50.720001220703125,53.59996795654297,46.400028228759766,1,1,3,53.09599685668945,46.90399932861328,3,15.342700132108972,10.038823785183157,15.712598492336545,10.113615042506586,15.768249480638037,10.118125896272105,15.21800769232084,1.791759469228055,3.091042453358316,3.4339872044851463,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.696819142605057,0.0,0.1299702866343821,-0.1266226078295078,-0.1856869840190852,-0.1857620091920214,-0.2011833885130628,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Orlando, FL",United States,united states,28.5421218,-81.379045,51.41,48.59,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,31,2772984.0,32818.53515625,49,3919768.0,33967.50390625,94,6329640.0,34400.35546875,8.29653263092041,1913597.0,0.0,51.5,48.5,1,48.45000076293945,51.54999923706055,51.85400390625,48.14599609375,52.24199676513672,47.75800323486328,51.49998474121094,48.50001907348633,1,1,5,51.85400390625,48.14599609375,5,14.83543491527928,10.398779201114468,15.18154328145886,10.433189018567166,15.660754078452024,10.445851245746542,14.464495797587402,3.4657359027997265,3.912023005428146,4.553876891600541,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,2.229641495253916,0.0,-0.2660388685457017,-0.2026347942548094,-0.1837562503517665,-0.1837645799144446,-0.2105725192041149,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Ufa,Russia,russia,54.7261409,55.947499,51.4,48.6,39.99,41.12,58.88,17.6,68.2,14.0,146877088.0,9.0,2,1137478.0,42020904960.0,5,1198310.0,42020904960.0,12,1336562.0,42020904960.0,0.0041829054243862,1128787.0,373.7828674316406,46.400001525878906,53.59999847412109,1,36.33333587646485,63.66666793823242,39.62000274658203,60.37999725341797,39.54999923706055,60.45000076293945,40.43035507202149,59.56964492797852,0,0,0,40.78000259399414,59.220001220703125,0,13.944324968098364,24.46143306856639,13.996423623299677,24.46143306856639,14.105611951497286,24.46143306856639,13.936655048705909,1.0986122886681098,1.791759469228055,2.5649493574615367,0.0,0.0,0.0,0.0,0.0041741813948904,5.926346838091197,-0.529824171267196,-0.5463063209367052,2.267786833532756,2.267786833532554,-0.8227312469566018,Russian Federation,russian federation,russian federation,1660514.0,11394.1,4.4,8.2,66.8,77.5,5.8,0.2,24551.0
"Seattle, WA",United States,united states,47.6038321,-122.330062,51.35,48.65,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,30,4658047.0,922645.5625,72,6208009.0,924077.8125,97,7190841.0,924329.4375,1.9664385318756104,3555253.0,0.0,52.79999923706055,47.20000076293945,1,51.79999923706055,48.20000076293945,43.65999603271485,56.34000396728516,48.75800323486328,51.24199676513672,52.79971694946289,47.20027160644531,1,1,9,50.20199966430664,49.79800033569336,3,15.354107034225196,13.735001517616222,15.641350951668636,13.736552641899836,15.788318829933914,13.736824903036329,15.083937067330998,3.4339872044851463,4.290459441148391,4.584967478670572,0.6931471805599453,0.6931471805599453,2.302585092994046,1.3862943611198906,1.0873620857453048,0.0,0.0638732674184027,-0.111503534598086,0.0011989271611257,0.0011469850220038,-0.2213085528315842,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Los Angeles, CA",United States,united states,34.0536909,-118.242766,50.82,49.18,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,62,14992438.0,59106.0234375,126,19327536.0,62713.4921875,198,27513480.0,64247.41796875,16.532594680786133,11885717.0,0.0,52.20000076293945,47.79999923706055,1,31.799997329711918,68.19999694824219,34.753997802734375,65.2459945678711,43.281005859375,56.718994140625,52.19858169555664,47.80141067504883,1,5,8,34.753997802734375,65.2459945678711,7,16.523056565315507,10.987105036223308,16.77704142454565,11.046347835280176,17.13018666070094,11.07051237939984,16.290848069236073,4.143134726391533,4.844187086458591,5.293304824724492,0.6931471805599453,1.791759469228055,2.19722457733622,2.079441541679836,2.864061701715852,0.0,1.9554096813751232,2.039013814567618,-0.177783148687837,-0.1775628868278069,-0.1966039055086842,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Dallas, TX",United States,united states,32.7762719,-96.7968559,50.64,49.36,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,14,7060616.0,506147.40625,64,9911660.0,508534.5,86,11827885.0,509141.15625,3.408372163772583,5843632.0,0.0,51.09999847412109,48.900001525878906,1,42.883331298828125,57.11666870117188,51.35399627685547,48.64599990844727,52.69400024414063,47.305999755859375,51.0999870300293,48.90001678466797,1,1,1,51.35399627685547,48.64600372314453,1,15.770042999418518,13.134585198251813,16.109222500737726,13.139290305209933,16.285970521761286,13.14048254190322,15.58086325042833,2.70805020110221,4.174387269895637,4.465908118654584,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.4835054974546806,0.0,0.5978552266069636,0.3791829146787392,-0.0851464239551375,-0.0851218159188287,-0.2188629891924969,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Tucson, AZ",United States,united states,32.2228765,-110.974847,50.29,49.71,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,10,1148097.0,7756.20849609375,17,1306219.0,7906.29931640625,23,1433625.0,7921.9453125,11.846535682678224,879871.0,0.0,51.5,48.5,1,52.44333267211914,47.55666732788086,52.30999755859375,47.68999862670898,55.4370002746582,44.56300354003906,51.5000114440918,48.4999885559082,1,1,3,52.30999755859375,47.69000244140625,3,13.95361721807185,8.956377818574122,14.082648027924346,8.975541575965089,14.17571745719906,8.977518298568581,13.687531721329396,2.3978952727983707,2.8903717578961645,3.1780538303479458,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.5530741783147737,0.0,-0.6428529947836502,-0.7207252449721362,-0.1891714833566842,-0.1892663264669293,-0.2045516052105865,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Playa del Carmen,Mexico,mexico,20.6461095,-87.0809021,49.45,50.55,54.19,53.97,46.03,26.7,66.5,7.0,126577691.0,64.0,2,382178.0,70590.859375,3,401383.0,70610.2734375,7,1351081.0,70853.1015625,62.1341552734375,888797.0,61.53537368774414,56.900001525878906,43.09999847412109,1,38.33333206176758,61.66666793823242,51.8599967956543,48.13999938964844,52.422996520996094,47.57700347900391,52.461570739746094,47.53842544555664,0,1,1,49.5880012512207,50.4119987487793,1,12.85364436422383,11.164670110529936,12.902673854061634,11.16494509115162,14.116416310881323,11.168378134233622,13.697625267080005,1.0986122886681098,1.3862943611198906,2.079441541679836,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.145261911113758,4.135732375640554,-0.5171145138652035,-0.5260884722953524,-0.4512283373171264,-0.4512668101320028,0.5763742064519137,Mexico,mexico,mexico,1223401.0,9694.9,3.6,29.1,72.1,77.8,13.5,1.8,41313.0
"Nanaimo, BC",Canada,canada,49.163877,-123.938122,49.23,50.77,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,2,117273.0,6158408.0,8,230057.0,6158484.0,42,5297017.0,6159568.5,61.63589859008789,2426160.0,0.0,50.900001525878906,49.09999847412109,1,51.16666793823242,48.83333206176758,43.27999877929688,56.720001220703125,48.970001220703125,51.02999877929688,50.89952087402344,49.10048294067383,1,5,7,43.27999877929688,56.720001220703125,5,11.672268356193772,15.633329022929102,12.34608673002788,15.633341363702677,15.482654578670786,15.6335174467039,14.701820730669937,1.0986122886681098,2.19722457733622,3.7612001156935615,0.6931471805599453,1.791759469228055,2.079441541679836,1.791759469228055,4.137338573646313,0.0,-0.8231580007415373,-0.0806457559438847,-0.2475982025699145,-0.2475970346552825,-0.3250812162737608,Canada,canada,canada,1712562.0,46192.4,5.4,1.8,80.2,84.2,4.5,1.1,21134.0
Mysore,India,india,12.3051828,76.6553609,48.85,51.15,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,10,1120893.0,4469118.5,29,1580541.0,4469469.5,90,3041900.0,4469737.0,0.4528906345367431,920550.0,125.94596099853516,54.59999847412109,45.400001525878906,1,40.07666397094727,59.923336029052734,40.08599853515625,59.91400146484375,40.27299880981445,59.72699737548828,41.78120040893555,58.21879959106445,0,0,3,40.08599853515625,59.91400146484375,3,13.929637139153394,15.312701967320898,14.27327838415376,15.312780503197402,14.927993206893095,15.312840351896552,13.73272768279186,2.3978952727983707,3.4011973816621555,4.51085950651685,0.0,0.0,1.3862943611198906,1.3862943611198906,0.3735551130262992,4.843761491957556,-0.8709767536210572,-0.9296277235400384,-0.2926247499308357,-0.292625451697784,-0.5318393505943779,India,india,india,2779352.0,2054.8,5.4,3.1,68.1,70.5,32.0,2.4,17423.0
"Sacramento, CA",United States,united states,38.5810606,-121.493895,48.6,51.4,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,20,3018654.0,282755.75,32,3658544.0,283358.78125,78,6676926.0,283909.5625,2.6611132621765137,1962998.0,0.0,49.400001525878906,50.59999847412109,1,61.11333084106445,38.88666534423828,60.90800094604492,39.09199905395508,55.6050033569336,44.394996643066406,49.40050506591797,50.599491119384766,1,1,7,60.90800094604492,39.09199905395508,7,14.920321925908532,12.552342266372465,15.112576085353576,12.554472681030196,15.714168409726472,12.556414546770736,14.489983963834115,3.044522437723423,3.49650756146648,4.3694478524670215,0.6931471805599453,0.6931471805599453,2.079441541679836,2.079441541679836,1.2977672711565438,0.0,-0.3037014083765531,-0.1658854051561613,-0.1319354731672475,-0.131920968024727,-0.2201303631952265,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Cincinnati, OH",United States,united states,39.1014537,-84.5124602,48.37,51.63,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,32,2161759.0,90337.078125,44,2520808.0,90639.015625,70,3737343.0,90832.859375,4.465743064880371,1704916.0,0.0,48.09999847412109,51.900001525878906,1,53.82000350952149,46.17999649047852,55.60400390625,44.39599609375,54.30900192260742,45.69099807739258,48.10023880004883,51.89975357055664,1,1,7,55.60400390625,44.39599609375,7,14.586433262693786,11.411314335183324,14.740090439713972,11.414651068087132,15.133885756679543,11.41678739568496,14.34902698716292,3.49650756146648,3.80666248977032,4.262679877041316,0.6931471805599453,0.6931471805599453,2.079441541679836,2.079441541679836,1.6985000803418493,0.0,-0.467736977148923,-0.4769485619052709,-0.1719805306362798,-0.1720389010695987,-0.2170696557327757,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"San Antonio, TX",United States,united states,29.4246002,-98.4951405,48.24,51.76,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,5,2145814.0,79399.28125,14,2417991.0,79626.046875,24,2692542.0,79682.203125,5.111272811889648,2069843.0,0.0,49.400001525878906,50.59999847412109,1,42.31666564941406,57.68333435058594,51.01399993896485,48.98600006103516,46.07999801635742,53.92000198364258,49.39991760253906,50.60007858276367,1,1,3,51.01399993896485,48.98600006103516,3,14.5790299915602,11.28225718942039,14.698448001631965,11.28510909898048,14.805996658172994,11.285814091312435,14.54298380008283,1.791759469228055,2.70805020110221,3.218875824868201,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.8101350676735852,0.0,-0.4825608423289549,-0.5875081539408169,-0.1742689049764425,-0.1743558107412656,-0.2159748174945149,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"New York, NY",United States,united states,40.7127281,-74.0060152,48.13,51.87,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,71,30175658.0,468769.875,261,36312428.0,473915.53125,461,43656328.0,475379.28125,7.138696670532227,18832416.0,0.0,49.09999847412109,50.900001525878906,1,44.96000289916992,55.03999710083008,52.685997009277344,47.314002990722656,55.34299850463867,44.65699768066406,49.09871673583984,50.90127944946289,3,3,5,52.685997009277344,47.314002990722656,5,17.222546163980315,13.05786938860851,17.407670637324923,13.06878649076149,17.591858824011855,13.071870354819126,16.751090251397617,4.276666119016055,5.568344503761097,6.135564891081739,1.3862943611198906,1.3862943611198906,1.791759469228055,1.791759469228055,2.0966300530095743,0.0,4.404243523107541,3.747230679953304,-0.0923398666651599,-0.092136937985847,-0.2125362444839171,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Richmond, VA",United States,united states,37.5385087,-77.43428,47.77,52.23,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,19,1419581.0,78062.5,22,1494100.0,78131.40625,28,1968263.0,78197.5625,3.778891324996948,1081248.0,154.78924560546875,60.09999847412109,39.900001525878906,1,65.09333038330078,34.90666580200195,61.07600021362305,38.92399978637695,54.891998291015625,45.108001708984375,61.242897033691406,38.757102966308594,0,0,6,61.07600021362305,38.92399978637695,6,14.165873020046028,11.265277877034082,14.217035246138195,11.266160182545466,14.492662493938983,11.267006544011505,13.893627412372307,2.995732273553991,3.1354942159291497,3.367295829986474,0.0,0.0,1.9459101490553128,1.9459101490553128,1.5642085792238278,5.048504104131643,-0.6157648419111722,-0.6641504913427846,-0.1745794749355205,-0.1746642928741457,-0.2182345773375884,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
"Tampa, FL",United States,united states,27.9449854,-82.4583107,47.55,52.45,47.81,47.2,52.8,18.9,65.7,15.0,329470935.0,34.0,26,3776893.0,94281.09375,62,5018436.0,95609.4140625,93,6473440.0,95959.0078125,5.665655136108398,2906035.0,0.0,46.29999923706055,53.70000076293945,1,49.73666763305664,50.26333236694336,52.6259994506836,47.374000549316406,52.62800216674805,47.37200164794922,46.30016326904297,53.69984436035156,1,1,3,52.6259994506836,47.374000549316406,3,15.14441253669924,11.4540465645888,15.428629088605335,11.468037026814804,15.683218364358824,11.471686798367758,14.882300511198055,3.295836866004329,4.143134726391533,4.543294782270004,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.8969682437900437,0.0,-0.1076360138658796,-0.1874180502674745,-0.1709477362551318,-0.1709737778493179,-0.2150345680792361,United States,united states,united states,20580223.0,62917.9,3.9,5.0,76.3,81.3,5.8,0.9,79746.0
Podgorica,Montenegro,montenegro,42.4415238,19.2621081,47.2,52.8,41.18,41.18,58.82,18.1,67.1,15.0,622182.0,45.0,3,179997.0,48686572.0,13,366118.0,48686680.0,38,820048.0,48686748.0,281.1749572753906,1197714.0,132.09011840820312,42.29999923706055,57.70000076293945,0,45.0333366394043,54.9666633605957,43.62000274658203,56.37999725341797,42.66999816894531,57.32999801635742,43.83927917480469,56.16072082519531,0,0,4,43.62000274658203,56.37999725341797,0,12.100701018699509,17.700913841619375,12.81071369615007,17.700916059887646,13.617119373552672,17.700917456572554,13.995926132861516,1.3862943611198906,2.6390573296152584,3.6635616461296463,0.0,0.0,1.6094379124341005,0.0,5.642527294429933,4.891026480783268,0.0,0.0,0.0,0.0,0.0,Montenegro,montenegro,montenegro,5507.0,8771.7,14.8,2.2,74.2,79.1,2.8,0.6,2077.0
